272,136.4
273,687.49
274,91.31
277,1664.84
278,293.54
279,48.58
280,283.39
281,302.76
283,918.22
284,86.45
285,1185.33
286,369.24
289,2047.92
290,266.81
291,84.64
292,644.09
293,458.28
294,874.69
295,160.76
297,1379.97
298,797.66
299,213.14
300,607.8
301,2758.9
302,342.06
303,186.04
304,111.67
306,353.42
307,1046.93
308,551.69
309,782.8
310,2523.46
311,280.44
313,155.62
314,82.15
315,1201.33
316,291.16
317,185.08
318,417.93
319,134.19
320,208.53
321,57.31
323,446.95
324,154.77
325,121.99
326,73.07
327,65.46
328,535.49
329,252.63
330,1756.32
331,212.45
332,36.89
334,368.76
335,1439.97
336,273.51
337,75.52
338,71.56
339,310.48
340,152.6
341,2105.73
342,368.05
343,1933.77
344,1363.32
345,480.51
346,303.72
347,206.88
349,1846.45
351,1257.09
352,776.61
353,319.99
354,1399.48
355,442.24
356,173.77
357,765.85
359,111.07
360,1454.74
361,2541.38
362,987.42
363,92.08
366,1577.75
367,1523.92
368,619.51
369,52.25
370,1290.43
371,1523.3
372,288.4
373,73.23
374,524.67
375,491.66
376,80.61
377,2594.03
378,1097.77
379,1516.12
380,951.3
381,373.54
382,189.01
383,743.07
384,228.86
385,7.79
386,995.75
387,387.2
388,328.75
389,1205.17
390,509.18
392,140.72
393,878.94
394,294.92
395,155.04
397,202.31
398,720.05
399,185.97
400,133.68
401,190.95
402,62.29
403,2650.26
404,405.71
405,264.07
406,485.38
407,103.96
408,1640.6
409,217.26
410,279.45
411,567.54
412,269.82
414,880.44
415,703.74
416,1093.15
417,1095.46
418,178.57
420,138.57
421,181.86
422,1380.76
423,1486.61
424,2423.47
425,772.3
426,758.39
427,234.77
428,116.21
429,699.49
430,225.01
431,500.94
432,106.93
433,284.21
434,667.04
435,634.79
437,52.35
438,264.97
439,339.92
440,81.02
441,140.18
442,1195.76
443,63.81
444,264.67
445,99.47
446,443.73
447,201.24
448,208.53
449,168.57
450,426.57
451,354.96
452,339.73
453,47.5
454,1810.07
455,686.47
456,220.96
457,2089.32
459,494.37
460,332.0
461,1651.73
462,9.07
463,161.51
464,168.48
465,602.99
466,342.53
467,770.88
468,157.99
469,374.18
471,468.1
473,352.88
474,533.46
475,70.08
476,305.77
477,122.91
478,571.65
479,47.43
480,9.24
481,1121.64
482,195.71
483,851.23
484,333.66
485,1038.27
486,499.33
487,310.85
488,331.36
489,599.49
490,260.97
491,87.1
492,477.21
493,290.85
494,1073.8
496,875.19
497,889.17
498,351.8
499,536.23
500,398.76
501,200.02
502,1449.39
504,950.75
505,1239.22
506,103.33
507,326.81
508,89.45
509,187.87
511,845.63
512,341.75
513,103.35
514,895.24
515,1647.53
516,62.14
517,936.82
518,295.76
520,261.4
521,114.23
522,683.46
523,544.59
524,1280.84
525,1428.53
526,137.89
527,1329.57
528,116.35
529,423.52
530,210.18
531,152.07
532,690.79
533,1968.89
534,122.74
535,53.7
536,493.73
537,815.98
538,411.23
540,321.68
541,1300.88
543,80.12
546,421.75
547,66.33
548,1874.95
549,1311.2
550,292.0
551,1130.86
553,1571.14
554,887.29
555,65.71
556,207.79
557,51.42
558,241.31
559,1333.23
560,944.85
561,108.49
563,1724.14
564,61.12
565,179.32
566,198.79
568,322.81
569,124.32
570,84.88
571,170.15
572,74.96
573,223.06
574,103.33
575,245.51
576,358.97
577,505.1
578,551.32
579,997.03
580,295.04
581,151.78
582,64.61
583,2978.69
585,158.85
586,1390.25
588,133.87
589,1483.15
590,724.94
591,872.72
592,300.04
593,744.75
594,267.96
596,1318.22
597,198.88
598,72.71
599,102.2
600,88.3
601,2078.85
602,62.53
603,427.27
604,348.5
605,1336.03
606,435.6
607,196.79
608,1304.78
609,313.89
610,1678.08
611,151.13
612,184.39
613,127.65
614,375.3
615,223.14
616,58.24
617,1032.91
618,566.68
619,457.72
620,645.16
621,485.77
622,209.22
623,280.93
624,281.32
625,99.9
626,316.55
627,355.9
628,29.8
629,286.09
630,44.22
632,1627.33
633,110.97
634,816.02
636,138.91
637,177.73
638,585.46
640,3255.71
641,591.24
642,577.61
643,288.65
644,1607.83
645,736.68
646,581.98
647,44.64
648,141.75
649,2264.09
650,1818.82
651,138.56
652,122.9
653,75.88
654,324.52
655,1264.79
656,559.86
657,21.66
658,389.55
659,188.13
660,169.44
661,1424.74
662,658.05
663,82.38
664,281.76
665,374.05
666,623.55
667,1629.43
668,904.94
669,153.93
670,198.28
671,223.06
672,699.98
673,71.35
674,366.34
675,292.91
677,252.9
678,626.09
679,408.98
680,105.84
681,145.47
682,327.36
683,99.13
684,68.68
685,560.45
686,1035.05
687,303.91
688,534.04
689,674.75
690,1278.63
691,509.56
692,151.91
693,70.19
694,350.03
695,159.72
696,860.27
697,321.08
698,989.2
699,403.14
700,592.34
702,101.21
703,83.56
704,125.96
705,3047.66
706,2507.51
707,1171.84
708,230.0
709,140.88
710,282.07
711,1274.62
712,384.08
713,933.19
714,1232.52
715,445.41
716,58.37
717,1565.55
718,842.7
719,53.73
720,3530.78
721,6.64
722,1318.6
723,91.21
724,599.78
725,141.06
726,657.14
728,2885.57
729,750.73
730,985.82
731,142.09
732,98.73
733,1441.78
734,105.96
735,578.8
736,2460.11
737,607.03
738,205.49
739,1174.32
740,737.62
741,360.34
743,105.6
744,305.72
746,2089.44
747,1477.94
748,646.17
749,130.44
750,190.95
751,383.57
752,816.61
753,105.23
754,583.99
755,865.9
756,349.65
757,161.19
758,92.04
759,26.17
760,3414.57
761,155.67
763,676.45
764,1787.2
765,68.8
766,728.37
767,1960.67
768,286.66
769,216.2
770,86.34
771,137.66
772,20.39
773,988.71
774,393.73
775,564.85
776,363.7
777,116.1
778,80.84
779,260.79
780,166.4
782,724.52
783,2038.98
784,2982.31
785,893.29
786,514.99
787,708.53
788,69.94
789,160.72
791,441.72
792,1076.95
794,2186.47
795,136.06
796,64.14
798,851.22
799,242.89
800,103.18
801,2109.96
802,402.75
804,559.59
805,265.95
806,1012.03
808,1118.78
809,572.76
810,2584.96
812,450.38
813,984.34
814,259.88
815,711.46
816,749.31
817,514.53
819,273.42
820,489.94
821,57.79
822,985.62
823,259.44
824,101.26
825,728.32
826,254.39
827,239.75
828,34.98
829,55.76
830,3081.26
831,909.37
832,105.5
834,739.5
835,321.96
837,15.03
838,441.95
839,1726.58
840,144.0
841,373.88
842,1304.02
845,232.55
846,524.76
847,439.29
848,154.31
849,171.7
850,271.86
851,2169.92
852,1124.03
853,255.32
855,2209.01
856,2119.93
857,331.04
858,1000.98
859,99.93
860,247.89
861,987.28
863,45.13
864,354.46
865,1884.24
866,309.78
867,332.61
870,167.79
871,208.03
872,264.12
873,106.98
874,348.32
875,286.4
876,742.94
877,353.39
878,803.36
879,84.88
880,346.72
881,1633.81
882,786.89
883,360.5
884,267.59
885,538.17
886,499.72
888,198.58
889,410.47
890,1276.17
891,58.2
892,143.18
894,206.47
895,1644.35
896,1282.68
897,194.49
898,97.97
899,541.74
900,838.59
901,3364.91
902,700.63
903,320.3
904,880.21
905,428.7
908,774.19
909,581.49
910,503.48
911,111.56
912,459.24
913,233.06
914,378.11
915,217.44
917,238.15
918,453.49
919,27.66
921,377.36
922,111.68
923,215.44
924,1214.45
925,174.98
926,237.24
928,78.56
929,529.02
930,1444.58
931,926.23
932,61.66
933,155.09
934,433.21
935,88.69
936,11.72
937,285.38
938,827.14
939,278.92
940,2008.66
941,450.45
942,236.38
943,368.19
944,825.36
945,39.02
946,624.31
947,461.42
948,123.1
950,214.31
951,225.99
953,134.03
955,395.44
956,284.14
957,508.57
958,118.6
959,258.16
960,25.51
961,478.65
962,904.83
963,532.85
964,24.59
965,589.14
966,1280.74
967,506.39
968,853.28
969,123.17
970,456.87
971,397.28
972,1964.1
973,1587.93
974,45.89
975,391.64
976,345.37
977,719.23
978,312.39
981,389.09
982,377.37
983,257.86
984,962.82
985,124.69
986,455.92
987,93.44
988,3834.1
990,36.91
991,872.98
992,401.73
993,1331.08
994,31.51
995,1153.03
996,127.57
997,869.6
998,173.57
999,203.33
1000,1391.58
1001,384.21
1002,27.49
1003,956.68
1004,3583.48
1005,345.39
1006,711.12
1007,231.16
1008,147.49
1010,506.21
1011,535.75
1012,211.4
1013,521.09
1014,1469.9
1015,68.39
1016,188.13
1017,314.07
1018,235.07
1019,96.73
1020,920.55
1021,791.96
1024,1064.63
1025,278.64
1027,67.2
1028,824.95
1029,155.37
1030,166.15
1031,125.54
1032,951.34
1033,1334.6
1034,48.01
1035,98.95
1036,441.08
1037,204.68
1038,56.51
1039,474.31
1040,1418.55
1041,953.67
1042,1215.48
1043,530.44
1044,537.26
1045,84.35
1046,681.43
1047,96.47
1048,85.9
1049,628.09
1050,84.57
1051,495.28
1052,2154.96
1053,1395.22
1054,292.52
1055,106.96
1056,266.29
1057,2581.96
1058,1088.12
1059,155.42
1060,149.6
1061,695.28
1062,297.37
1063,306.54
1064,832.32
1066,212.73
1067,78.94
1068,346.99
1069,84.02
1070,171.06
1071,108.07
1072,556.4
1073,1240.39
1074,212.83
1075,130.01
1076,447.45
1077,54.99
1078,487.73
1079,76.92
1080,1227.61
1081,771.88
1082,43.71
1083,454.84
1084,74.09
1085,163.75
1086,906.29
1088,1093.88
1089,832.58
1090,112.94
1091,657.11
1092,236.22
1093,270.39
1095,999.13
1096,144.44
1097,594.35
1098,2344.68
1099,1283.7
1100,121.07
1101,673.11
1102,165.96
1103,275.38
1104,259.69
1105,253.89
1106,33.01
1108,126.61
1109,1169.38
1110,43.13
1111,170.42
1112,358.01
1113,479.52
1114,673.62
1115,1392.77
1116,204.97
1117,67.86
1118,182.6
1119,155.08
1120,93.7
1121,500.94
1122,134.91
1123,380.43
1125,68.71
1126,366.66
1127,412.91
1128,1562.48
1129,159.32
1130,911.96
1132,1660.33
1133,137.42
1134,1014.86
1135,375.6
1136,764.68
1137,146.46
1138,141.03
1139,820.1
1140,55.83
1142,2193.23
1143,339.49
1144,1231.81
1145,44.86
1146,845.51
1147,243.98
1148,794.37
1149,415.27
1150,140.25
1151,541.85
1152,131.59
1153,369.33
1154,1202.99
1155,643.52
1156,902.54
1157,1315.31
1158,205.97
1159,513.6
1160,383.35
1161,74.0
1162,2304.49
1163,908.08
1164,32.29
1165,716.27
1166,124.14
1167,400.42
1168,18.87
1170,622.5
1172,1033.4
1174,137.47
1175,734.56
1176,44.06
1177,2601.6
1178,79.76
1179,401.67
1180,224.8
1182,386.92
1183,37.13
1184,69.41
1186,2082.86
1187,203.29
1188,178.31
1189,1266.08
1190,426.71
1191,106.42
1192,690.29
1193,639.59
1194,144.9
1196,13.1
1197,1432.56
1198,358.0
1199,395.27
1200,985.78
1201,598.56
1202,493.46
1203,1045.45
1204,412.04
1205,307.42
1206,96.85
1207,268.94
1208,147.83
1209,803.58
1210,974.37
1211,603.84
1212,1183.14
1213,3928.03
1214,2941.62
1215,577.28
1216,1332.66
1217,566.03
1218,390.93
1219,916.52
1220,1020.91
1221,183.56
1222,8.82
1223,395.81
1224,319.39
1225,132.89
1227,672.46
1228,538.88
1229,212.78
1230,536.69
1231,337.96
1232,885.56
1233,137.16
1235,188.02
1236,241.21
1237,51.57
1238,199.45
1239,207.47
1241,420.62
1243,55.23
1244,1531.26
1245,62.17
1246,1593.54
1248,601.38
1249,216.31
1250,61.69
1251,650.56
1252,525.08
1253,182.15
1254,84.96
1255,125.06
1258,25.7
1259,730.58
1260,114.49
1261,61.33
1262,33.38
1263,178.33
1264,249.58
1265,43.35
1266,294.3
1267,611.05
1269,438.23
1271,150.88
1272,669.02
1273,1987.15
1274,966.56
1275,134.26
1277,166.71
1278,938.43
1279,974.36
1280,618.78
1281,204.28
1282,643.24
1283,360.85
1284,669.95
1286,177.06
1287,190.01
1288,822.57
1289,589.98
1290,188.22
1292,151.58
1294,145.76
1295,833.29
1296,1135.5
1297,2466.68
1298,750.53
1299,184.77
1300,1908.96
1301,54.75
1304,364.21
1305,122.28
1306,15.86
1307,147.79
1310,1680.3
1311,83.81
1312,663.76
1313,536.08
1314,103.24
1315,779.72
1317,385.23
1318,82.26
1319,236.6
1320,716.61
1321,845.39
1322,204.32
1323,17.24
1324,297.32
1325,143.51
1326,50.49
1327,475.46
1328,39.21
1329,1138.05
1330,1313.17
1331,796.75
1332,95.76
1334,211.18
1335,234.84
1336,270.88
1337,497.69
1338,387.44
1339,1517.44
1340,130.17
1341,1108.14
1342,790.2
1343,840.18
1344,373.65
1346,325.15
1347,425.03
1349,265.42
1350,173.62
1351,1196.34
1352,555.18
1354,358.64
1355,106.04
1356,275.53
1357,824.52
1358,239.72
1359,319.6
1360,175.54
1362,1224.0
1363,125.57
1364,138.54
1365,1203.87
1366,208.56
1367,950.27
1368,66.3
1369,754.26
1370,1002.66
1371,268.19
1372,534.69
1373,304.71
1374,114.21
1375,120.26
1376,690.81
1377,125.63
1379,197.14
1380,212.07
1381,697.28
1382,513.59
1383,546.28
1384,123.07
1385,619.57
1387,216.29
1388,167.34
1389,563.33
1390,485.98
1391,1165.91
1392,2299.87
1393,199.81
1394,108.52
1395,286.67
1396,0.0
1397,238.59
1398,362.65
1399,602.9
1400,483.61
1401,177.04
1402,1811.81
1404,35.26
1405,370.67
1406,1730.67
1407,857.47
1408,1082.77
1409,179.92
1410,467.36
1411,2037.32
1412,79.79
1413,1956.24
1414,237.29
1415,1252.77
1416,1189.11
1417,867.12
1418,2241.85
1419,219.84
1420,1019.98
1421,1317.64
1422,438.5
1423,698.38
1424,636.96
1425,150.31
1426,2124.14
1427,484.83
1428,260.35
1429,1162.84
1430,39.92
1431,150.9
1432,418.07
1433,672.57
1436,117.03
1437,537.64
1438,333.19
1439,177.84
1441,338.62
1442,2572.91
1443,1448.4
1444,570.95
1446,415.11
1447,161.9
1448,712.74
1449,1617.17
1450,409.11
1453,210.97
1454,349.17
1456,113.07
1457,793.23
1458,66.79
1459,1889.44
1460,85.15
1461,56.56
1462,103.43
1463,298.25
1464,852.74
1465,349.61
1466,847.77
1467,1075.77
1468,79.71
1469,534.46
1470,2288.32
1471,316.14
1472,782.85
1473,1807.31
1474,30.76
1476,159.55
1477,268.82
1478,1007.94
1479,44.32
1480,578.26
1481,267.64
1483,566.06
1484,86.9
1485,48.33
1486,204.98
1487,504.2
1488,1581.25
1489,80.26
1490,170.78
1491,234.92
1492,79.56
1493,952.56
1494,1849.26
1495,59.7
1496,572.35
1497,1168.18
1498,173.64
1499,104.17
1500,1289.31
1501,147.0
1502,220.3
1504,787.17
1505,143.94
1506,463.85
1507,407.57
1508,248.57
1509,372.83
1510,28.45
1511,89.62
1513,385.5
1514,241.68
1515,352.5
1516,361.82
1517,1118.18
1518,129.17
1519,251.32
1521,149.98
1522,295.76
1523,272.83
1524,167.41
1525,1102.6
1526,1083.09
1527,863.57
1528,596.65
1529,139.76
1530,828.73
1531,455.62
1532,59.64
1533,939.47
1534,1419.14
1535,1577.48
1536,1250.99
1537,127.76
1538,384.07
1539,246.55
1540,232.79
1541,77.77
1542,1163.91
1543,682.12
1544,395.6
1545,1230.84
1547,76.88
1548,966.16
1549,1201.23
1550,134.43
1551,292.57
1552,340.76
1553,348.12
1555,22.33
1556,244.05
1557,171.38
1559,85.1
1561,121.32
1562,483.47
1563,161.68
1565,310.65
1566,141.42
1567,2065.29
1568,1265.25
1570,617.09
1571,90.66
1573,76.24
1574,1938.17
1575,219.16
1576,1307.21
1577,113.81
1578,698.18
1579,116.97
1580,597.51
1581,3048.38
1582,720.85
1583,83.27
1584,444.97
1585,186.81
1586,1502.52
1587,90.01
1588,390.07
1589,458.81
1590,96.77
1591,440.66
1593,3540.57
1594,408.34
1595,568.5
1596,78.88
1597,740.32
1598,669.13
1599,138.1
1600,27.07
1601,1029.02
1602,2956.98
1603,1625.6
1604,1514.12
1605,4026.59
1607,242.12
1608,439.32
1609,1432.64
1610,243.53
1611,1160.86
1612,223.64
1613,285.93
1614,476.86
1615,887.01
1616,1155.27
1617,800.14
1618,499.32
1619,383.23
1620,89.07
1621,83.09
1624,107.37
1625,332.86
1626,113.34
1628,487.27
1629,1764.17
1630,39.54
1631,408.3
1632,1707.41
1633,106.6
1634,487.18
1637,297.32
1638,131.14
1639,759.91
1640,13.32
1641,231.23
1642,540.49
1643,1348.6
1644,86.15
1645,70.12
1646,280.63
1647,449.67
1648,386.63
1649,978.02
1650,63.43
1651,434.14
1652,689.27
1653,694.91
1654,210.67
1655,798.57
1656,736.96
1657,473.71
1658,662.2
1659,463.84
1660,507.39
1661,391.99
1662,582.45
1663,298.97
1664,517.6
1665,874.44
1666,1790.5
1667,651.61
1669,489.45
1670,778.93
1671,282.67
1672,1230.71
1674,186.22
1676,110.86
1677,340.63
1679,384.56
1682,109.9
1684,208.02
1685,1522.7
1686,1681.08
1687,62.43
1688,30.44
1689,323.35
1690,881.06
1691,579.84
1692,1700.7
1693,1339.48
1694,165.71
1695,527.37
1696,261.47
1697,300.0
1698,234.68
1699,462.84
1700,706.19
1701,1202.68
1702,519.3
1703,253.7
1704,41.65
1706,686.71
1708,541.12
1709,611.64
1710,595.42
1711,343.81
1712,648.57
1713,543.6
1714,470.21
1715,272.91
1716,2017.65
1717,399.17
1718,604.73
1719,870.26
1720,1404.47
1721,145.74
1722,811.92
1724,631.89
1725,1164.57
1726,56.43
1727,129.56
1728,291.41
1729,199.0
1732,471.89
1733,1421.42
1734,460.5
1735,39.71
1736,761.6
1737,369.08
1738,208.06
1739,278.38
1740,330.1
1741,367.02
1742,248.69
1743,303.7
1744,221.18
1746,1759.0
1747,903.3
1749,2008.28
1750,570.65
1751,82.59
1752,179.06
1753,1440.54
1754,1199.22
1755,270.09
1756,449.15
1757,115.14
1758,1275.11
1759,1204.92
1760,290.39
1761,284.04
1762,514.54
1763,69.59
1764,513.0
1765,816.58
1766,469.8
1767,694.37
1768,277.22
1769,239.32
1770,813.57
1771,632.63
1772,178.97
1773,1756.74
1775,173.3
1777,313.48
1778,433.92
1779,91.93
1780,602.73
1781,44.79
1782,491.54
1783,659.56
1784,1292.78
1785,150.18
1786,349.87
1787,279.55
1788,739.25
1789,284.75
1790,822.7
1791,1262.47
1792,210.28
1793,464.08
1794,42.54
1795,205.68
1796,896.83
1797,383.57
1798,75.22
1799,1262.31
1800,144.9
1801,1425.33
1802,1607.89
1803,121.81
1804,567.16
1805,627.91
1806,69.34
1807,2586.29
1808,235.59
1810,180.13
1811,2682.28
1812,16.92
1813,94.15
1814,929.91
1815,350.93
1816,530.22
1817,316.1
1818,421.76
1819,137.94
1820,216.87
1821,54.25
1822,671.46
1823,309.84
1824,1095.4
1825,106.23
1826,123.33
1828,23.52
1829,616.67
1830,88.7
1831,1129.23
1832,58.23
1833,1292.18
1834,1013.71
1835,103.65
1836,1564.23
1837,91.37
1839,125.67
1841,786.35
1842,438.76
1843,747.58
1844,556.88
1845,128.51
1846,284.54
1848,1089.42
1849,624.28
1850,620.31
1851,696.31
1852,161.4
1853,618.06
1854,243.44
1855,140.42
1856,1199.16
1858,233.77
1859,66.52
1860,1964.89
1861,521.89
1862,455.99
1864,142.71
1865,816.99
1866,24.29
1867,105.23
1868,210.81
1870,87.96
1871,315.14
1872,230.76
1873,493.93
1874,3829.21
1875,89.44
1876,428.64
1877,900.31
1878,592.36
1879,133.38
1880,1054.23
1881,232.83
1882,450.75
1883,1595.37
1884,343.74
1885,15.14
1886,399.28
1887,551.55
1888,2728.14
1889,220.58
1890,64.07
1891,148.57
1892,324.61
1893,1305.64
1894,286.49
1895,865.28
1896,1576.9
1897,981.19
1898,541.89
1899,710.78
1900,542.71
1901,214.53
1903,76.9
1904,108.87
1905,276.81
1906,141.44
1907,237.1
1908,223.06
1909,809.72
1910,208.13
1911,249.62
1912,1622.96
1913,80.24
1914,251.6
1915,112.75
1916,457.27
1917,269.6
1918,81.34
1919,302.47
1920,173.4
1921,93.16
1922,161.73
1923,554.08
1924,461.98
1925,659.78
1926,28.45
1927,661.06
1928,692.02
1929,957.64
1931,447.63
1932,293.63
1933,515.95
1934,278.88
1936,95.47
1937,521.87
1938,2210.88
1939,1343.3
1940,661.25
1941,333.19
1942,1461.01
1943,339.84
1944,1513.08
1945,398.42
1947,44.92
1948,446.04
1949,1059.43
1950,259.79
1951,510.78
1952,635.43
1953,219.36
1954,69.58
1956,255.89
1957,243.47
1959,148.02
1961,303.26
1962,246.09
1963,611.64
1964,792.93
1966,336.13
1967,517.46
1968,65.03
1969,291.41
1970,139.73
1972,1573.82
1973,502.05
1974,604.42
1975,499.59
1976,1636.75
1977,80.73
1978,377.16
1979,320.4
1981,306.05
1982,2493.17
1984,568.75
1985,2089.28
1986,122.88
1987,194.82
1988,30.66
1989,214.08
1990,430.31
1991,413.19
1992,430.93
1993,1271.02
1994,483.72
1995,96.55
1996,570.7
1997,64.94
1998,57.88
1999,1368.23
2000,122.95
2002,264.2
2003,233.22
2004,591.05
2005,549.22
2006,64.3
2007,496.56
2008,2451.06
2009,194.55
2010,1911.64
2011,1678.68
2012,950.76
2013,7.6
2014,1308.07
2015,331.11
2016,1938.43
2017,627.84
2018,860.21
2019,43.5
2020,487.28
2021,1285.83
2022,113.19
2023,47.11
2024,421.34
2025,296.26
2026,49.63
2027,94.16
2028,878.96
2029,480.87
2030,1219.94
2031,827.68
2032,111.83
2033,162.1
2035,1448.54
2036,622.29
2037,1218.85
2038,1509.31
2039,213.5
2040,534.6
2041,133.14
2042,8.85
2043,591.12
2044,1141.93
2045,491.18
2046,1082.63
2047,1590.48
2048,1981.89
2049,996.19
2050,60.84
2051,1291.41
2053,167.73
2054,583.07
2055,84.54
2056,861.57
2057,566.36
2058,89.41
2059,112.41
2060,1682.47
2061,82.95
2063,721.98
2064,416.93
2065,55.84
2066,867.49
2067,366.83
2068,2052.79
2069,399.23
2070,43.01
2071,765.29
2072,186.52
2073,243.47
2074,229.44
2075,1678.54
2076,1684.94
2078,482.97
2079,144.2
2080,1091.39
2081,196.89
2082,157.66
2083,112.63
2084,542.11
2085,279.58
2086,236.43
2087,575.26
2088,460.14
2089,517.18
2090,817.33
2091,1122.96
2092,1090.36
2093,1047.46
2094,176.25
2095,214.51
2096,864.36
2097,286.27
2098,260.89
2099,480.89
2100,1097.07
2101,861.93
2102,90.74
2103,51.04
2104,336.7
2105,62.03
2106,1496.64
2107,930.28
2108,155.14
2109,478.35
2110,136.28
2111,408.19
2112,1219.13
2113,369.3
2114,109.84
2115,200.94
2116,208.93
2117,674.31
2118,76.24
2119,135.76
2120,463.3
2121,479.67
2122,756.05
2123,302.61
2125,1026.28
2126,219.86
2127,742.54
2128,137.59
2129,462.3
2130,2678.55
2131,189.92
2132,127.67
2133,901.76
2134,624.31
2135,952.59
2136,81.17
2137,243.35
2138,99.77
2139,5.35
2141,73.27
2142,38.38
2143,17.62
2144,648.56
2145,234.82
2147,156.08
2148,488.03
2149,272.13
2150,444.17
2151,404.15
2153,307.5
2154,822.2
2155,277.57
2156,1399.84
2159,1538.83
2160,321.82
2161,40.02
2162,1248.05
2164,130.22
2165,27.11
2166,432.61
2167,190.79
2168,275.83
2169,597.12
2170,422.22
2171,82.93
2172,700.29
2173,709.29
2175,426.25
2176,13.07
2177,605.74
2178,113.2
2180,353.53
2181,2333.62
2182,180.36
2183,172.63
2184,1313.59
2185,1691.21
2186,741.91
2187,216.85
2188,73.73
2189,324.66
2190,43.98
2191,254.93
2192,255.74
2193,492.4
2194,228.53
2195,485.18
2196,1246.89
2197,205.84
2198,234.34
2199,86.12
2200,640.62
2201,409.98
2202,255.86
2203,1996.15
2204,288.98
2205,372.56
2206,228.66
2207,285.73
2208,46.85
2209,132.87
2210,545.75
2211,124.1
2212,353.83
2213,691.17
2214,918.89
